id,name,category,price,stock
2250,electronics-2250,electronics,82.50,250
2251,clothing-2251,clothing,83.87,257
2252,books-2252,books,85.24,264
2253,home-2253,home,86.61,271
2254,toys-2254,toys,87.98,278
2255,food-2255,food,89.35,285
2256,electronics-2256,electronics,90.72,292
2257,clothing-2257,clothing,92.09,299
2258,books-2258,books,93.46,306
2259,home-2259,home,94.83,313
2260,toys-2260,toys,96.20,320
2261,food-2261,food,97.57,327
2262,electronics-2262,electronics,98.94,334
2263,clothing-2263,clothing,0.31,341
2264,books-2264,books,1.68,348
2265,home-2265,home,3.05,355
2266,toys-2266,toys,4.42,362
2267,food-2267,food,5.79,369
2268,electronics-2268,electronics,7.16,376
2269,clothing-2269,clothing,8.53,383
2270,books-2270,books,9.90,390
2271,home-2271,home,11.27,397
2272,toys-2272,toys,12.64,404
2273,food-2273,food,14.01,411
2274,electronics-2274,electronics,15.38,418
2275,clothing-2275,clothing,16.75,425
2276,books-2276,books,18.12,432
2277,home-2277,home,19.49,439
2278,toys-2278,toys,20.86,446
2279,food-2279,food,22.23,453
2280,electronics-2280,electronics,23.60,460
2281,clothing-2281,clothing,24.97,467
2282,books-2282,books,26.34,474
2283,home-2283,home,27.71,481
2284,toys-2284,toys,29.08,488
2285,food-2285,food,30.45,495
2286,electronics-2286,electronics,31.82,2
2287,clothing-2287,clothing,33.19,9
2288,books-2288,books,34.56,16
2289,home-2289,home,35.93,23
2290,toys-2290,toys,37.30,30
2291,food-2291,food,38.67,37
2292,electronics-2292,electronics,40.04,44
2293,clothing-2293,clothing,41.41,51
2294,books-2294,books,42.78,58
2295,home-2295,home,44.15,65
2296,toys-2296,toys,45.52,72
2297,food-2297,food,46.89,79
2298,electronics-2298,electronics,48.26,86
2299,clothing-2299,clothing,49.63,93
2300,books-2300,books,51.00,100
2301,home-2301,home,52.37,107
2302,toys-2302,toys,53.74,114
2303,food-2303,food,55.11,121
2304,electronics-2304,electronics,56.48,128
2305,clothing-2305,clothing,57.85,135
2306,books-2306,books,59.22,142
2307,home-2307,home,60.59,149
2308,toys-2308,toys,61.96,156
2309,food-2309,food,63.33,163
2310,electronics-2310,electronics,64.70,170
2311,clothing-2311,clothing,66.07,177
2312,books-2312,books,67.44,184
2313,home-2313,home,68.81,191
2314,toys-2314,toys,70.18,198
2315,food-2315,food,71.55,205
2316,electronics-2316,electronics,72.92,212
2317,clothing-2317,clothing,74.29,219
2318,books-2318,books,75.66,226
2319,home-2319,home,77.03,233
2320,toys-2320,toys,78.40,240
2321,food-2321,food,79.77,247
2322,electronics-2322,electronics,81.14,254
2323,clothing-2323,clothing,82.51,261
2324,books-2324,books,83.88,268
2325,home-2325,home,85.25,275
2326,toys-2326,toys,86.62,282
2327,food-2327,food,87.99,289
2328,electronics-2328,electronics,89.36,296
2329,clothing-2329,clothing,90.73,303
2330,books-2330,books,92.10,310
2331,home-2331,home,93.47,317
2332,toys-2332,toys,94.84,324
2333,food-2333,food,96.21,331
2334,electronics-2334,electronics,97.58,338
2335,clothing-2335,clothing,98.95,345
2336,books-2336,books,0.32,352
2337,home-2337,home,1.69,359
2338,toys-2338,toys,3.06,366
2339,food-2339,food,4.43,373
2340,electronics-2340,electronics,5.80,380
2341,clothing-2341,clothing,7.17,387
2342,books-2342,books,8.54,394
2343,home-2343,home,9.91,401
2344,toys-2344,toys,11.28,408
2345,food-2345,food,12.65,415
2346,electronics-2346,electronics,14.02,422
2347,clothing-2347,clothing,15.39,429
2348,books-2348,books,16.76,436
2349,home-2349,home,18.13,443
2350,toys-2350,toys,19.50,450
2351,food-2351,food,20.87,457
2352,electronics-2352,electronics,22.24,464
2353,clothing-2353,clothing,23.61,471
2354,books-2354,books,24.98,478
2355,home-2355,home,26.35,485
2356,toys-2356,toys,27.72,492
2357,food-2357,food,29.09,499
2358,electronics-2358,electronics,30.46,6
2359,clothing-2359,clothing,31.83,13
2360,books-2360,books,33.20,20
2361,home-2361,home,34.57,27
2362,toys-2362,toys,35.94,34
2363,food-2363,food,37.31,41
2364,electronics-2364,electronics,38.68,48
2365,clothing-2365,clothing,40.05,55
2366,books-2366,books,41.42,62
2367,home-2367,home,42.79,69
2368,toys-2368,toys,44.16,76
2369,food-2369,food,45.53,83
2370,electronics-2370,electronics,46.90,90
2371,clothing-2371,clothing,48.27,97
2372,books-2372,books,49.64,104
2373,home-2373,home,51.01,111
2374,toys-2374,toys,52.38,118
2375,food-2375,food,53.75,125
2376,electronics-2376,electronics,55.12,132
2377,clothing-2377,clothing,56.49,139
2378,books-2378,books,57.86,146
2379,home-2379,home,59.23,153
2380,toys-2380,toys,60.60,160
2381,food-2381,food,61.97,167
2382,electronics-2382,electronics,63.34,174
2383,clothing-2383,clothing,64.71,181
2384,books-2384,books,66.08,188
2385,home-2385,home,67.45,195
2386,toys-2386,toys,68.82,202
2387,food-2387,food,70.19,209
2388,electronics-2388,electronics,71.56,216
2389,clothing-2389,clothing,72.93,223
2390,books-2390,books,74.30,230
2391,home-2391,home,75.67,237
2392,toys-2392,toys,77.04,244
2393,food-2393,food,78.41,251
2394,electronics-2394,electronics,79.78,258
2395,clothing-2395,clothing,81.15,265
2396,books-2396,books,82.52,272
2397,home-2397,home,83.89,279
2398,toys-2398,toys,85.26,286
2399,food-2399,food,86.63,293
2400,electronics-2400,electronics,88.00,300
2401,clothing-2401,clothing,89.37,307
2402,books-2402,books,90.74,314
2403,home-2403,home,92.11,321
2404,toys-2404,toys,93.48,328
2405,food-2405,food,94.85,335
2406,electronics-2406,electronics,96.22,342
2407,clothing-2407,clothing,97.59,349
2408,books-2408,books,98.96,356
2409,home-2409,home,0.33,363
2410,toys-2410,toys,1.70,370
2411,food-2411,food,3.07,377
2412,electronics-2412,electronics,4.44,384
2413,clothing-2413,clothing,5.81,391
2414,books-2414,books,7.18,398
2415,home-2415,home,8.55,405
2416,toys-2416,toys,9.92,412
2417,food-2417,food,11.29,419
2418,electronics-2418,electronics,12.66,426
2419,clothing-2419,clothing,14.03,433
2420,books-2420,books,15.40,440
2421,home-2421,home,16.77,447
2422,toys-2422,toys,18.14,454
2423,food-2423,food,19.51,461
2424,electronics-2424,electronics,20.88,468
2425,clothing-2425,clothing,22.25,475
2426,books-2426,books,23.62,482
2427,home-2427,home,24.99,489
2428,toys-2428,toys,26.36,496
2429,food-2429,food,27.73,3
2430,electronics-2430,electronics,29.10,10
2431,clothing-2431,clothing,30.47,17
2432,books-2432,books,31.84,24
2433,home-2433,home,33.21,31
2434,toys-2434,toys,34.58,38
2435,food-2435,food,35.95,45
2436,electronics-2436,electronics,37.32,52
2437,clothing-2437,clothing,38.69,59
2438,books-2438,books,40.06,66
2439,home-2439,home,41.43,73
2440,toys-2440,toys,42.80,80
2441,food-2441,food,44.17,87
2442,electronics-2442,electronics,45.54,94
2443,clothing-2443,clothing,46.91,101
2444,books-2444,books,48.28,108
2445,home-2445,home,49.65,115
2446,toys-2446,toys,51.02,122
2447,food-2447,food,52.39,129
2448,electronics-2448,electronics,53.76,136
2449,clothing-2449,clothing,55.13,143
2450,books-2450,books,56.50,150
2451,home-2451,home,57.87,157
2452,toys-2452,toys,59.24,164
2453,food-2453,food,60.61,171
2454,electronics-2454,electronics,61.98,178
2455,clothing-2455,clothing,63.35,185
2456,books-2456,books,64.72,192
2457,home-2457,home,66.09,199
2458,toys-2458,toys,67.46,206
2459,food-2459,food,68.83,213
2460,electronics-2460,electronics,70.20,220
2461,clothing-2461,clothing,71.57,227
2462,books-2462,books,72.94,234
2463,home-2463,home,74.31,241
2464,toys-2464,toys,75.68,248
2465,food-2465,food,77.05,255
2466,electronics-2466,electronics,78.42,262
2467,clothing-2467,clothing,79.79,269
2468,books-2468,books,81.16,276
2469,home-2469,home,82.53,283
2470,toys-2470,toys,83.90,290
2471,food-2471,food,85.27,297
2472,electronics-2472,electronics,86.64,304
2473,clothing-2473,clothing,88.01,311
2474,books-2474,books,89.38,318
2475,home-2475,home,90.75,325
2476,toys-2476,toys,92.12,332
2477,food-2477,food,93.49,339
2478,electronics-2478,electronics,94.86,346
2479,clothing-2479,clothing,96.23,353
2480,books-2480,books,97.60,360
2481,home-2481,home,98.97,367
2482,toys-2482,toys,0.34,374
2483,food-2483,food,1.71,381
2484,electronics-2484,electronics,3.08,388
2485,clothing-2485,clothing,4.45,395
2486,books-2486,books,5.82,402
2487,home-2487,home,7.19,409
2488,toys-2488,toys,8.56,416
2489,food-2489,food,9.93,423
2490,electronics-2490,electronics,11.30,430
2491,clothing-2491,clothing,12.67,437
2492,books-2492,books,14.04,444
2493,home-2493,home,15.41,451
2494,toys-2494,toys,16.78,458
2495,food-2495,food,18.15,465
2496,electronics-2496,electronics,19.52,472
2497,clothing-2497,clothing,20.89,479
2498,books-2498,books,22.26,486
2499,home-2499,home,23.63,493
2500,toys-2500,toys,25.00,0
2501,food-2501,food,26.37,7
2502,electronics-2502,electronics,27.74,14
2503,clothing-2503,clothing,29.11,21
2504,books-2504,books,30.48,28
2505,home-2505,home,31.85,35
2506,toys-2506,toys,33.22,42
2507,food-2507,food,34.59,49
2508,electronics-2508,electronics,35.96,56
2509,clothing-2509,clothing,37.33,63
2510,books-2510,books,38.70,70
2511,home-2511,home,40.07,77
2512,toys-2512,toys,41.44,84
2513,food-2513,food,42.81,91
2514,electronics-2514,electronics,44.18,98
2515,clothing-2515,clothing,45.55,105
2516,books-2516,books,46.92,112
2517,home-2517,home,48.29,119
2518,toys-2518,toys,49.66,126
2519,food-2519,food,51.03,133
2520,electronics-2520,electronics,52.40,140
2521,clothing-2521,clothing,53.77,147
2522,books-2522,books,55.14,154
2523,home-2523,home,56.51,161
2524,toys-2524,toys,57.88,168
2525,food-2525,food,59.25,175
2526,electronics-2526,electronics,60.62,182
2527,clothing-2527,clothing,61.99,189
2528,books-2528,books,63.36,196
2529,home-2529,home,64.73,203
2530,toys-2530,toys,66.10,210
2531,food-2531,food,67.47,217
2532,electronics-2532,electronics,68.84,224
2533,clothing-2533,clothing,70.21,231
2534,books-2534,books,71.58,238
2535,home-2535,home,72.95,245
2536,toys-2536,toys,74.32,252
2537,food-2537,food,75.69,259
2538,electronics-2538,electronics,77.06,266
2539,clothing-2539,clothing,78.43,273
2540,books-2540,books,79.80,280
2541,home-2541,home,81.17,287
2542,toys-2542,toys,82.54,294
2543,food-2543,food,83.91,301
2544,electronics-2544,electronics,85.28,308
2545,clothing-2545,clothing,86.65,315
2546,books-2546,books,88.02,322
2547,home-2547,home,89.39,329
2548,toys-2548,toys,90.76,336
2549,food-2549,food,92.13,343
2550,electronics-2550,electronics,93.50,350
2551,clothing-2551,clothing,94.87,357
2552,books-2552,books,96.24,364
2553,home-2553,home,97.61,371
2554,toys-2554,toys,98.98,378
2555,food-2555,food,0.35,385
2556,electronics-2556,electronics,1.72,392
2557,clothing-2557,clothing,3.09,399
2558,books-2558,books,4.46,406
2559,home-2559,home,5.83,413
2560,toys-2560,toys,7.20,420
2561,food-2561,food,8.57,427
2562,electronics-2562,electronics,9.94,434
2563,clothing-2563,clothing,11.31,441
2564,books-2564,books,12.68,448
2565,home-2565,home,14.05,455
2566,toys-2566,toys,15.42,462
2567,food-2567,food,16.79,469
2568,electronics-2568,electronics,18.16,476
2569,clothing-2569,clothing,19.53,483
2570,books-2570,books,20.90,490
2571,home-2571,home,22.27,497
2572,toys-2572,toys,23.64,4
2573,food-2573,food,25.01,11
2574,electronics-2574,electronics,26.38,18
2575,clothing-2575,clothing,27.75,25
2576,books-2576,books,29.12,32
2577,home-2577,home,30.49,39
2578,toys-2578,toys,31.86,46
2579,food-2579,food,33.23,53
2580,electronics-2580,electronics,34.60,60
2581,clothing-2581,clothing,35.97,67
2582,books-2582,books,37.34,74
2583,home-2583,home,38.71,81
2584,toys-2584,toys,40.08,88
2585,food-2585,food,41.45,95
2586,electronics-2586,electronics,42.82,102
2587,clothing-2587,clothing,44.19,109
2588,books-2588,books,45.56,116
2589,home-2589,home,46.93,123
2590,toys-2590,toys,48.30,130
2591,food-2591,food,49.67,137
2592,electronics-2592,electronics,51.04,144
2593,clothing-2593,clothing,52.41,151
2594,books-2594,books,53.78,158
2595,home-2595,home,55.15,165
2596,toys-2596,toys,56.52,172
2597,food-2597,food,57.89,179
2598,electronics-2598,electronics,59.26,186
2599,clothing-2599,clothing,60.63,193
2600,books-2600,books,62.00,200
2601,home-2601,home,63.37,207
2602,toys-2602,toys,64.74,214
2603,food-2603,food,66.11,221
2604,electronics-2604,electronics,67.48,228
2605,clothing-2605,clothing,68.85,235
2606,books-2606,books,70.22,242
2607,home-2607,home,71.59,249
2608,toys-2608,toys,72.96,256
2609,food-2609,food,74.33,263
2610,electronics-2610,electronics,75.70,270
2611,clothing-2611,clothing,77.07,277
2612,books-2612,books,78.44,284
2613,home-2613,home,79.81,291
2614,toys-2614,toys,81.18,298
2615,food-2615,food,82.55,305
2616,electronics-2616,electronics,83.92,312
2617,clothing-2617,clothing,85.29,319
2618,books-2618,books,86.66,326
2619,home-2619,home,88.03,333
2620,toys-2620,toys,89.40,340
2621,food-2621,food,90.77,347
2622,electronics-2622,electronics,92.14,354
2623,clothing-2623,clothing,93.51,361
2624,books-2624,books,94.88,368
2625,home-2625,home,96.25,375
2626,toys-2626,toys,97.62,382
2627,food-2627,food,98.99,389
2628,electronics-2628,electronics,0.36,396
2629,clothing-2629,clothing,1.73,403
2630,books-2630,books,3.10,410
2631,home-2631,home,4.47,417
2632,toys-2632,toys,5.84,424
2633,food-2633,food,7.21,431
2634,electronics-2634,electronics,8.58,438
2635,clothing-2635,clothing,9.95,445
2636,books-2636,books,11.32,452
2637,home-2637,home,12.69,459
2638,toys-2638,toys,14.06,466
2639,food-2639,food,15.43,473
2640,electronics-2640,electronics,16.80,480
2641,clothing-2641,clothing,18.17,487
2642,books-2642,books,19.54,494
2643,home-2643,home,20.91,1
2644,toys-2644,toys,22.28,8
2645,food-2645,food,23.65,15
2646,electronics-2646,electronics,25.02,22
2647,clothing-2647,clothing,26.39,29
2648,books-2648,books,27.76,36
2649,home-2649,home,29.13,43
2650,toys-2650,toys,30.50,50
2651,food-2651,food,31.87,57
2652,electronics-2652,electronics,33.24,64
2653,clothing-2653,clothing,34.61,71
2654,books-2654,books,35.98,78
2655,home-2655,home,37.35,85
2656,toys-2656,toys,38.72,92
2657,food-2657,food,40.09,99
2658,electronics-2658,electronics,41.46,106
2659,clothing-2659,clothing,42.83,113
2660,books-2660,books,44.20,120
2661,home-2661,home,45.57,127
2662,toys-2662,toys,46.94,134
2663,food-2663,food,48.31,141
2664,electronics-2664,electronics,49.68,148
2665,clothing-2665,clothing,51.05,155
2666,books-2666,books,52.42,162
2667,home-2667,home,53.79,169
2668,toys-2668,toys,55.16,176
2669,food-2669,food,56.53,183
2670,electronics-2670,electronics,57.90,190
2671,clothing-2671,clothing,59.27,197
2672,books-2672,books,60.64,204
2673,home-2673,home,62.01,211
2674,toys-2674,toys,63.38,218
2675,food-2675,food,64.75,225
2676,electronics-2676,electronics,66.12,232
2677,clothing-2677,clothing,67.49,239
2678,books-2678,books,68.86,246
2679,home-2679,home,70.23,253
2680,toys-2680,toys,71.60,260
2681,food-2681,food,72.97,267
2682,electronics-2682,electronics,74.34,274
2683,clothing-2683,clothing,75.71,281
2684,books-2684,books,77.08,288
2685,home-2685,home,78.45,295
2686,toys-2686,toys,79.82,302
2687,food-2687,food,81.19,309
2688,electronics-2688,electronics,82.56,316
2689,clothing-2689,clothing,83.93,323
2690,books-2690,books,85.30,330
2691,home-2691,home,86.67,337
2692,toys-2692,toys,88.04,344
2693,food-2693,food,89.41,351
2694,electronics-2694,electronics,90.78,358
2695,clothing-2695,clothing,92.15,365
2696,books-2696,books,93.52,372
2697,home-2697,home,94.89,379
2698,toys-2698,toys,96.26,386
2699,food-2699,food,97.63,393
2700,electronics-2700,electronics,99.00,400
2701,clothing-2701,clothing,0.37,407
2702,books-2702,books,1.74,414
2703,home-2703,home,3.11,421
2704,toys-2704,toys,4.48,428
2705,food-2705,food,5.85,435
2706,electronics-2706,electronics,7.22,442
2707,clothing-2707,clothing,8.59,449
2708,books-2708,books,9.96,456
2709,home-2709,home,11.33,463
2710,toys-2710,toys,12.70,470
2711,food-2711,food,14.07,477
2712,electronics-2712,electronics,15.44,484
2713,clothing-2713,clothing,16.81,491
2714,books-2714,books,18.18,498
2715,home-2715,home,19.55,5
2716,toys-2716,toys,20.92,12
2717,food-2717,food,22.29,19
2718,electronics-2718,electronics,23.66,26
2719,clothing-2719,clothing,25.03,33
2720,books-2720,books,26.40,40
2721,home-2721,home,27.77,47
2722,toys-2722,toys,29.14,54
2723,food-2723,food,30.51,61
2724,electronics-2724,electronics,31.88,68
2725,clothing-2725,clothing,33.25,75
2726,books-2726,books,34.62,82
2727,home-2727,home,35.99,89
2728,toys-2728,toys,37.36,96
2729,food-2729,food,38.73,103
2730,electronics-2730,electronics,40.10,110
2731,clothing-2731,clothing,41.47,117
2732,books-2732,books,42.84,124
2733,home-2733,home,44.21,131
2734,toys-2734,toys,45.58,138
2735,food-2735,food,46.95,145
2736,electronics-2736,electronics,48.32,152
2737,clothing-2737,clothing,49.69,159
2738,books-2738,books,51.06,166
2739,home-2739,home,52.43,173
2740,toys-2740,toys,53.80,180
2741,food-2741,food,55.17,187
2742,electronics-2742,electronics,56.54,194
2743,clothing-2743,clothing,57.91,201
2744,books-2744,books,59.28,208
2745,home-2745,home,60.65,215
2746,toys-2746,toys,62.02,222
2747,food-2747,food,63.39,229
2748,electronics-2748,electronics,64.76,236
2749,clothing-2749,clothing,66.13,243
2750,books-2750,books,67.50,250
2751,home-2751,home,68.87,257
2752,toys-2752,toys,70.24,264
2753,food-2753,food,71.61,271
2754,electronics-2754,electronics,72.98,278
2755,clothing-2755,clothing,74.35,285
2756,books-2756,books,75.72,292
2757,home-2757,home,77.09,299
2758,toys-2758,toys,78.46,306
2759,food-2759,food,79.83,313
2760,electronics-2760,electronics,81.20,320
2761,clothing-2761,clothing,82.57,327
2762,books-2762,books,83.94,334
2763,home-2763,home,85.31,341
2764,toys-2764,toys,86.68,348
2765,food-2765,food,88.05,355
2766,electronics-2766,electronics,89.42,362
2767,clothing-2767,clothing,90.79,369
2768,books-2768,books,92.16,376
2769,home-2769,home,93.53,383
2770,toys-2770,toys,94.90,390
2771,food-2771,food,96.27,397
2772,electronics-2772,electronics,97.64,404
2773,clothing-2773,clothing,99.01,411
2774,books-2774,books,0.38,418
2775,home-2775,home,1.75,425
2776,toys-2776,toys,3.12,432
2777,food-2777,food,4.49,439
2778,electronics-2778,electronics,5.86,446
2779,clothing-2779,clothing,7.23,453
2780,books-2780,books,8.60,460
2781,home-2781,home,9.97,467
2782,toys-2782,toys,11.34,474
2783,food-2783,food,12.71,481
2784,electronics-2784,electronics,14.08,488
2785,clothing-2785,clothing,15.45,495
2786,books-2786,books,16.82,2
2787,home-2787,home,18.19,9
2788,toys-2788,toys,19.56,16
2789,food-2789,food,20.93,23
2790,electronics-2790,electronics,22.30,30
2791,clothing-2791,clothing,23.67,37
2792,books-2792,books,25.04,44
2793,home-2793,home,26.41,51
2794,toys-2794,toys,27.78,58
2795,food-2795,food,29.15,65
